Company ID,Company Name,Name Source,Website URL,Career URL,LinkedIn URL,Email,Location,Tech Stack,Employee Count Hint,AIUB/Total Hint,Status/Research Hint,Notes,Additional Websites,Additional Career URLs,Additional LinkedIn URLs,Additional Emails,Corporate Domains,Source Rows,Source Row Count,Needs Manual Review,Review Reasons,Needs Enrichment,Enrichment Reasons,Active,Recommended Action
C0872,Figlab,domain_inferred,,https://figlab.io/career/,,,,php,,,,Openning: php,,,,,figlab.io,1040,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0710,Finalytics,domain_inferred,,https://finalytics.org/career.html,,,,,,,,Tech Stack: form unavailable | Specialization They Need: images of many emp,,,,,finalytics.org,854,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0735,Finva Soft Limited,linkedin_inferred,,,https://www.linkedin.com/company/finva-soft-limited/,,,,2.0,,,Specialization They Need: 2 emp,,,,,,879,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0854,Fitl,domain_inferred,,https://fitl.com.bd/job-post/,,,,"laravel, python",,,,Tech Stack: python laravel,,,,,fitl.com.bd,1017,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0145,Flyte Solutions,explicit,https://www.flytesolutions.com/company/,https://flytesolutions.com/career/,https://www.linkedin.com/company/flytesolutions/,,,,14.0,,planning,Tech Stack: https://www.flytesolutions.com/company/ | Openning: 51-200 | Specialization They Need: sorry may be only 14 emp | Is Applied: planning || Comment: backend but not found,https://flytesolutions.com/,,,,flytesolutions.com,196; 999; 1303,3,YES,Source review: name_only_no_url_email,NO,,YES,MANUAL_REVIEW
C0119,Foodpanda Bangladesh,explicit,,,,,,,,,,,,,,,,157,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0880,Foresight IT,domain_inferred,,https://foresight-it.net/careers/,,,mirpur,php,,,,Tech Stack: php | Openning: mirpur,,,,,foresight-it.net,1050,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0742,Foundersheba,domain_inferred,https://www.foundersheba.com/,,https://www.linkedin.com/company/foundersheba/,,,,4.0,,,Tech Stack: https://www.foundersheba.com/ | Specialization They Need: 4 emp,,,,,foundersheba.com,887,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0711,Freelancershub,linkedin_inferred,,,https://www.linkedin.com/company/freelancershub/,,,,10.0,,,Specialization They Need: 10 emp,,,,,,855,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0505,Fridaysoft,linkedin_inferred,,,https://www.linkedin.com/company/fridaysoft/?originalSubdomain=bd,,,,4.0,,,Specialization They Need: 4 emp | Years of Exp want: cool,,,,,,631,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0524,Frontech,domain_inferred,,https://frontech.global/career/,,,,,,,hiring,"Tech Stack: hiring net security eng, executive it",,,,,frontech.global,651,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0502,Fsb,domain_inferred,https://www.fsb.site/,,,,,,,,,,,,,,fsb.site,628,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0856,fsnitsolution,explicit,,,,,,cyber,,,,Tech Stack: cyber sequrity,,,,,,1019,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0127,Future Flow IT,explicit,,,,,,,,,,,,,,,,165,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0587,G10 Infotech Limited,linkedin_inferred,,,https://www.linkedin.com/company/g10-infotech-limited/,,,,,1/7,,Specialization They Need: 1 of 7,,,,,,714,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0216,G8ict,email_inferred,,,,hr@g8ict.com,,,,,,Tech Stack: issue,,,,,,316,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C1050,Gain Solution,explicit,https://career.gainhq.com/,,,,,"flutter, node js",,,,"Comment: Node js, Flutter | People Work There: big issue .. firing .. bad",,,,,gainhq.com,1298,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0723,Gamma Innovation Ltd,linkedin_inferred,,,https://www.linkedin.com/company/gamma-innovation-ltd/?originalSubdomain=bd,,,,9.0,,,Specialization They Need: 9 emp,,,,,,867,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0068,GDC Services,explicit,https://gdc-services.com/,,,,,,,,,,,,,,gdc-services.com,89,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0927,Genesesolution,domain_inferred,,https://www.genesesolution.com/career/,,,,,,,,Is Applied: yes | Re Apply Count: 20 June,,,,,genesesolution.com,1111,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0065,Genesys,explicit,https://www.genesys.com/,,,,,,,,,,,,,,genesys.com,86,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0019,Genex Infosys,explicit,https://genexinfosys.com/,https://genexinfosys.com/position.php,,,,php,,,,Tech Stack: Want Seniors | Location: https://genexinfosys.com/position.php,https://genexinfosys.com,https://www.genexinfosys.com/career,,,genexinfosys.com,35; 205; 511,3,NO,,NO,,YES,MONITOR_READY
C0725,Genieinfotech,linkedin_inferred,,,https://www.linkedin.com/company/genieinfotech/?originalSubdomain=bd,,,,10.0,,,Specialization They Need: 10 emp,,,,,,869,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0777,Genius Farms,domain_inferred,,https://genius-farms.com/career,,,,,,,,Tech Stack: nice office may be :3,,,,,genius-farms.com,927,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0751,Genuine Technology & Research Ltd,linkedin_inferred,,,https://www.linkedin.com/company/genuine-technology-&-research-ltd-/?originalSubdomain=bd,,,,,,,Specialization They Need: CTG,,,,,,896,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0436,Genweb2,domain_inferred,https://genweb2.com/,https://career.genweb2.com/jobs,,,,qa,,,hiring,Openning: hiring ui odo qa | Location: https://career.genweb2.com/jobs,,,,,genweb2.com,551,1,YES,Source review: multiple_domains,YES,Company name inferred from domain/LinkedIn/email,YES,MANUAL_REVIEW
C0961,"Get Web, Inc.",explicit,https://getwebinc.com,https://getwebinc.com/careers/,,careers@getwebinc.com,,wordpress,,,,Tech Stack: careers@getwebinc.com | Years of Exp want: mailed | Is Applied: yes || Comment: Wordpress may be,https://getwebinc.com/,,,,getwebinc.com,1150; 1293,2,NO,,NO,,YES,MONITOR_READY
C0545,Gfggit,domain_inferred,,https://gfggit.com/about/career,,,,salesforce,,,,Tech Stack: salesforce,,,,,gfggit.com,672,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0783,Ghitbd,email_inferred,,,,info@ghitbd.com,,nodejs,,,,Openning: not sure abt nodejs | Years of Exp want: try,,,,,,933,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0484,Giftyplatform,linkedin_inferred,,,https://www.linkedin.com/company/giftyplatform/,,,,,2/13,,Openning: 2 of 13,,,,,,610,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C1041,Giga Tech,explicit,https://gigattech.com/,,,,,,,,not loading,Comment: not backend related ( Issue ) || Comment: not loading,https://gigatech.com,,,,gigattech.com; gigatech.com,1265; 1273,2,YES,Multiple corporate domains,NO,,YES,MANUAL_REVIEW
C0831,Gigalogy,domain_inferred,,https://gigalogy.com/career,https://www.linkedin.com/company/gigalogy/,,,,35.0,,,Openning: shei | Years of Exp want: 35 emp | Location: https://www.linkedin.com/company/gigalogy/,,,,,gigalogy.com,990,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0722,Glascutr Limited,linkedin_inferred,,,https://www.linkedin.com/company/glascutr-limited/,,,,7.0,,,Specialization They Need: 7 emp,,,,,,866,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0579,Global Mediklaud BD Limited,linkedin_inferred,,,https://www.linkedin.com/company/global-mediklaud-bd-limited/?originalSubdomain=bd,,,,11.0,,,Openning: 11 emp,,,,,,706,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0303,Globalbrand,domain_inferred,https://www.globalbrand.com.bd/contact-us,,,,,,,,,,,,,,globalbrand.com.bd,406,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0585,Gloria Tech Ltd,linkedin_inferred,,,https://www.linkedin.com/company/gloria-tech-ltd/?originalSubdomain=bd,,,wordpress,3.0,,,Tech Stack: wordpress | Openning: 3 emp,,,,,,712,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0678,Gnisbd,linkedin_inferred,,,https://www.linkedin.com/company/gnisbd/?originalSubdomain=bd,,,,,5/16,,Specialization They Need: 5 of 16,,,,,,821,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0594,Goinnovior,domain_inferred,,https://www.goinnovior.com/jobs-details/full-stack-developer/,https://www.linkedin.com/company/goinnovior/?originalSubdomain=bd,,,,,6/62,planning,Openning: fullstack | Specialization They Need: 6 out of 62 | Is Applied: planning | Location: https://www.linkedin.com/company/goinnovior/?originalSubdomain=bd,,,,,goinnovior.com,721,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0451,Goldenharvestbd,domain_inferred,,https://www.goldenharvestbd.com/jobs/application-form/,,,,,,,planning,Is Applied: planning,,,,,goldenharvestbd.com,568,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0900,Goldeninfosystems,domain_inferred,,https://goldeninfosystems.com/career/,,,,python,,,hiring,Tech Stack: python hiring,,,,,goldeninfosystems.com,1074,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C1007,Graaho,domain_inferred,https://career.graaho.net/,,,,,,,,no opening,Openning: no opening rn,,,,,graaho.net,1211,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0209,Grameen,email_inferred,,,,gc@grameen.org,,,,,,Tech Stack: shud khor younus | Location: send cv,,,,,,306,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0077,Grand IT,explicit,,https://www.grandit.us/career,,,,,,,,,,,,,grandit.us,101,1,NO,,NO,,YES,MONITOR_READY
C0078,Great IT,explicit,https://greatitbd.com/,,,,,,,,,,,,,,greatitbd.com,102,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0532,Greenfeather,domain_inferred,https://greenfeather.tech/,,https://www.linkedin.com/company/green-feather-technologies-ltd/,,,,5.0,,,Openning: 5 emp | Location: https://greenfeather.tech/,,,,,greenfeather.tech,659,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C1039,Grit Technologies,explicit,https://grit.tech/,,,,,,,,not loading,Comment: site is not loading || Comment: can not find urll,https://grit.tech,,,,grit.tech,1256; 1308,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0846,Gtechx,domain_inferred,https://gtechx.com/,,,,,,,,,Openning: cool color in hero section,,,,,gtechx.com,1008,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0578,Guest Posting Get Best Offer Here,linkedin_inferred,,,https://www.linkedin.com/company/guest-posting-get-best-offer-here/people/,,,,,,,Openning: SEO,,,,,,705,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0603,Gvmonitoring,domain_inferred,,https://gvmonitoring.com/career/,,,,,,,,Tech Stack: found one aiub guy Kawsar Hamid,,,,,gvmonitoring.com,730,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0252,Hajcorporation,domain_inferred,,https://www.hajcorporation.com/careers,,,,,,,,Openning: IT,,,,,hajcorporation.com,352,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0544,Halhtime Digital,linkedin_inferred,,,https://www.linkedin.com/company/halhtime-digital/?originalSubdomain=bd,,,,2.0,,,Specialization They Need: 2 emp,,,,,,671,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0966,Hamko Ict,domain_inferred,https://www.hamko-ict.com/,,,,,,,,,Is Applied: mail address not found,,,,,hamko-ict.com,1157,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0909,Harrisdigital,domain_inferred,https://www.harrisdigital.io/our-team/,,https://www.linkedin.com/in/rafiqul-islam-16a21259/,,,php,,,,Tech Stack: https://www.linkedin.com/in/rafiqul-islam-16a21259/ | Specialization They Need: WWS - opportunity work with senior | Years of Exp want: php,,,,,harrisdigital.io,1084,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0493,hatechz,explicit,,,,,,,,,,,,,,,,619,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0318,Hawarit,domain_inferred,https://www.hawarit.com/submit-your-cv/,https://www.hawarit.com/career-at-hawarit/,,,,"django, dot net",,,,Comment: django dot net,,,,,hawarit.com,423; 1297,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0655,Hawarit,linkedin_inferred,,,https://www.linkedin.com/company/hawarit/,,,,,3/84,,Specialization They Need: 3 out of 84,,,,,,797,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0941,Hawkeyesdigital,domain_inferred,,https://www.hawkeyesdigital.com/career/,,,,,,,,Is Applied: yes | Re Apply Count: 22 Jun-e,,,,,hawkeyesdigital.com,1126,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0287,Hayatisoft,domain_inferred,,https://hayatisoft.com/career/,,,,,,,,Tech Stack: may be they dont work with software,,,,,hayatisoft.com,390,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0367,Head Blocks,domain_inferred,https://www.head-blocks.com/about/life-at-headblocks.html,,,,,,,,interesting,Openning: interesting,,,,,head-blocks.com,474,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0267,Headless,domain_inferred,,https://www.headless.ltd/career#htl_job_list,,,,,,,,,,,,,headless.ltd,368,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0205,Healthosbd,email_inferred,,,,info@healthosbd.com,,django,,,,Tech Stack: django,,,,,,302,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0832,Hellotask,domain_inferred,https://www.hellotask.app/,,,,,,,,interesting,Tech Stack: Interesting cool app,,,,,hellotask.app,991,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0540,Hkitltd,domain_inferred,https://hkitltd.com/,,https://www.linkedin.com/company/hk-it-ltd/?originalSubdomain=bd,,,,4.0,,,Openning: 4 emp | Location: https://hkitltd.com/,,,,,hkitltd.com,667,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0734,Hostscheap,linkedin_inferred,,,https://www.linkedin.com/company/hostscheap/?originalSubdomain=sg,,,,3.0,,,Specialization They Need: 3 emp,,,,,,878,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0247,Hrsoftbd,domain_inferred,,https://hrsoftbd.com/site/career,,,,,,,,,,,,,hrsoftbd.com,347,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0160,Hsenid Mobile Solutions,explicit,https://www.hsenidmobile.com,https://hsenidmobile.com/careers/,https://www.linkedin.com/company/hsenid-mobile-solutions/,,,,,1/11,hiring,Openning: not hiring rn | Specialization They Need: 1 of 11 | Location: https://www.linkedin.com/company/hsenid-mobile-solutions/,,,,,hsenidmobile.com,217; 1221,2,NO,,NO,,YES,MONITOR_READY
C0986,Hstcl,email_inferred,,,,career@hstcl.com,,,,,,,,,,,,1180,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0636,Hubartech,domain_inferred,,https://hubartech.com/jobs,,hr@hubartech.com,,,,1/14,,Specialization They Need: 1 of 14 | Location: https://hubartech.com/jobs,,,,,hubartech.com,778,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0118,HungryNaki,explicit,,,,,,,,,,,,,,,,156,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0453,Hydrusdigitalbd,domain_inferred,,https://hydrusdigitalbd.com/job-openings/,https://www.linkedin.com/company/hydrus-digital/,,,,,,"hiring, planning",Openning: hiring | Is Applied: planning | Re Apply Count: need to check | Location: https://www.linkedin.com/company/hydrus-digital/,,,,,hydrusdigitalbd.com,572,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0128,Hypertag Solutions,explicit,https://hypertagsolutions.com,,,,,,,,,Comment: Issue,https://hypertagsolutions.com/,,,,hypertagsolutions.com,166; 1290,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0542,Hypetechbd,domain_inferred,,https://hypetechbd.com/careers/,,career@hypetechbd.com,,,,,planning,Is Applied: planning | Location: https://hypetechbd.com/careers/,,,,,hypetechbd.com,669,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0025,IBCS-PRIMAX Software (BD) Ltd,explicit,https://www.ibcs-primax.com/,,,,,,,,career not found,Tech Stack: update last 18 career not found | Location: https://www.ibcs-primax.com/,https://www.ibcs-primax.com,,,,ibcs-primax.com,41; 238,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0021,iBOS Ltd,explicit,https://ibos.io/,https://ibos.io/career/,,,,,,,,Location: https://ibos.io/career/,https://ibos.io,,,,ibos.io,37; 240,2,NO,,NO,,YES,MONITOR_READY
C0606,Icebreakers,domain_inferred,,https://icebreakers.tech/career/,,,,,,,,Tech Stack: 1 of,,,,,icebreakers.tech,733,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0557,Icebreakers Limited,linkedin_inferred,,,https://www.linkedin.com/company/icebreakers-limited/,,,,,1/9,,Openning: 1 of 9 (HR),,,,,,684,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0957,Iciclecorporation,domain_inferred,https://iciclecorporation.com/Welcome/contact,,,,,,,,,Is Applied: yes,,,,,iciclecorporation.com,1143,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0354,Icliquebd,domain_inferred,https://www.icliquebd.com/index.html,,,,,,,,,,,,,,icliquebd.com,461,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0291,Ierpltd,domain_inferred,https://www.ierpltd.com/#contact,,,ierpbd@gmail.com,,nodejs,,,,Openning: not sure abt nodejs | Location: ierpbd@gmail.com,,,,,ierpltd.com,394,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
